iso_code,continent,location,population,population_density,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
IND,Asia,India,1393409033,450.419,8/27/2021,615540527,476059071,139481456,11149316
IND,Asia,India,1393409033,450.419,8/28/2021,625864766,483512657,142352109,10324239
IND,Asia,India,1393409033,450.419,8/29/2021,632587851,488153607,144434244,6723085
IND,Asia,India,1393409033,450.419,8/30/2021,639305611,493077195,146228416,6717760
IND,Asia,India,1393409033,450.419,8/31/2021,644799225,497002083,147797142,5493614
IND,Asia,India,1393409033,450.419,9/1/2021,661576916,509668131,151908785,16777691
IND,Asia,India,1393409033,450.419,9/2/2021,669775627,515627968,154147659,8198711
IND,Asia,India,1393409033,450.419,9/3/2021,675654935,519667854,155987081,5879308
IND,Asia,India,1393409033,450.419,9/4/2021,677744969,521015869,156729100,2090034
IND,Asia,India,1393409033,450.419,9/5/2021,684515513,525319361,159196152,6770544
IND,Asia,India,1393409033,450.419,9/6/2021,688453563,527862293,160591270,3938050
IND,Asia,India,1393409033,450.419,9/7/2021,699668404,536004002,163664402,11214841
IND,Asia,India,1393409033,450.419,9/8/2021,710550810,543462433,167088377,10882406
IND,Asia,India,1393409033,450.419,9/9/2021,720910239,550694661,170215578,10359429
IND,Asia,India,1393409033,450.419,9/10/2021,724114731,552964723,171150008,3204492
IND,Asia,India,1393409033,450.419,9/11/2021,733428972,558984568,174444404,9314241
IND,Asia,India,1393409033,450.419,9/12/2021,740278136,563337272,176940864,6849164
IND,Asia,India,1393409033,450.419,9/13/2021,750284569,570046655,180237914,10006433
IND,Asia,India,1393409033,450.419,9/14/2021,752714069,571662310,181051759,2429500
IND,Asia,India,1393409033,450.419,9/15/2021,761350715,576856263,184494452,8636646
IND,Asia,India,1393409033,450.419,9/16/2021,771341641,582842108,188499533,9990926
IND,Asia,India,1393409033,450.419,9/17/2021,777387850,586105233,191282617,6046209
IND,Asia,India,1393409033,450.419,9/18/2021,796015119,597205296,198809823,18627269
IND,Asia,India,1393409033,450.419,9/19/2021,804778696,602206789,202571907,8763577
IND,Asia,India,1393409033,450.419,9/20/2021,812232516,606563237,205669279,7453820
IND,Asia,India,1393409033,450.419,9/21/2021,821836262,612360533,209475729,9603746
IND,Asia,India,1393409033,450.419,9/22/2021,827297973,615659928,211638045,5461711
IND,Asia,India,1393409033,450.419,9/23/2021,837239837,621209052,216030785,9941864
IND,Asia,India,1393409033,450.419,9/24/2021,847653817,627322598,220331219,10413980
IND,Asia,India,1393409033,450.419,9/25/2021,852156699,629574531,222582168,4502882
IND,Asia,India,1393409033,450.419,9/26/2021,855791746,631601656,224190090,3635047
IND,Asia,India,1393409033,450.419,9/27/2021,868774116,639303166,229470950,12982370
IND,Asia,India,1393409033,450.419,9/28/2021,873244661,641845931,231398730,4470545
IND,Asia,India,1393409033,450.419,9/29/2021,879692465,645293313,234399152,6447804
IND,Asia,India,1393409033,450.419,9/30/2021,886425292,648949043,237476249,6732827
IND,Asia,India,1393409033,450.419,10/1/2021,893203984,652744197,240459787,6778692
IND,Asia,India,1393409033,450.419,10/2/2021,901004270,656956299,244047971,7800286
IND,Asia,India,1393409033,450.419,10/3/2021,906155473,659744381,246411092,5151203
IND,Asia,India,1393409033,450.419,10/4/2021,911080329,662266667,248813662,4924856
IND,Asia,India,1393409033,450.419,10/5/2021,918129250,666078231,252051019,7048921
IND,Asia,India,1393409033,450.419,10/6/2021,923526951,668975929,254551022,5397701
IND,Asia,India,1393409033,450.419,10/7/2021,927173859,670864526,256309333,3646908
IND,Asia,India,1393409033,450.419,10/8/2021,935219767,675161305,260058462,8045908
IND,Asia,India,1393409033,450.419,10/9/2021,943033918,679245181,263788737,7814151
IND,Asia,India,1393409033,450.419,10/10/2021,951139832,683498355,267641477,8105914
IND,Asia,India,1393409033,450.419,10/11/2021,954908095,685337489,269570606,3768263
IND,Asia,India,1393409033,450.419,10/12/2021,961339629,688686928,272652701,6431534
IND,Asia,India,1393409033,450.419,10/13/2021,965904347,690968314,274936033,4564718
IND,Asia,India,1393409033,450.419,10/14/2021,968362051,692134805,276227246,2457704
IND,Asia,India,1393409033,450.419,10/15/2021,971163447,693416137,277747310,2801396
IND,Asia,India,1393409033,450.419,10/16/2021,972686142,693992112,278694030,1522695
IND,Asia,India,1393409033,450.419,10/17/2021,976344696,695536360,280808336,3658554
IND,Asia,India,1393409033,450.419,10/18/2021,978954738,696638920,282315818,2610042
IND,Asia,India,1393409033,450.419,10/19/2021,987113051,700140298,286972753,8158313
IND,Asia,India,1393409033,450.419,10/20/2021,997399032,705846235,291552797,10285981
IND,Asia,India,1393409033,450.419,10/21/2021,1003204289,709552033,293652256,5805257
IND,Asia,India,1393409033,450.419,10/22/2021,1009945663,712404590,297541073,6741374
IND,Asia,India,1393409033,450.419,10/23/2021,1013637431,714084133,299553298,3691768
IND,Asia,India,1393409033,450.419,10/24/2021,1022267850,717676310,304591540,8630419
IND,Asia,India,1393409033,450.419,10/25/2021,1024149949,718444141,305705808,1882099
IND,Asia,India,1393409033,450.419,10/26/2021,1030850079,721149084,309700995,6700130
IND,Asia,India,1393409033,450.419,10/27/2021,1036568410,723424864,313143546,5718331
IND,Asia,India,1393409033,450.419,10/28/2021,1042458533,725633405,316825128,5890123
IND,Asia,India,1393409033,450.419,10/29/2021,1051708635,729199887,322508748,9250102
IND,Asia,India,1393409033,450.419,10/30/2021,1058489433,731811996,326677437,6780798
IND,Asia,India,1393409033,450.419,10/31/2021,1062631351,733542729,329088622,4141918
IND,Asia,India,1393409033,450.419,11/1/2021,1067654329,735580368,332073961,5022978
IND,Asia,India,1393409033,450.419,11/2/2021,1069718646,736446575,333272071,2064317
IND,Asia,India,1393409033,450.419,11/3/2021,1075059421,738501950,336557471,5340775
IND,Asia,India,1393409033,450.419,11/4/2021,1077107323,739357801,337749522,2047902
IND,Asia,India,1393409033,450.419,11/5/2021,1077793623,739594039,338199584,686300
IND,Asia,India,1393409033,450.419,11/6/2021,1080177477,740368395,339809082,2383854
IND,Asia,India,1393409033,450.419,11/7/2021,1083142285,741210655,341931630,2964808
MDV,Asia,Maldives,543620,1454.433,3/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,3/31/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,4/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,5/31/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,6/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,7/31/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,8/31/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,9/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,10/31/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,11/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/1/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/2/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/3/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/4/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/5/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/6/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/7/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/8/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/9/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/10/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/11/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/12/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/13/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/14/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/15/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/16/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/17/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/18/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/19/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/20/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/21/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/22/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/23/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/24/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/25/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/26/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/27/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/28/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/29/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/30/2020,,,,
MDV,Asia,Maldives,543620,1454.433,12/31/2020,,,,
MDV,Asia,Maldives,543620,1454.433,1/1/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/2/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/3/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/4/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/5/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/6/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/7/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/8/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/9/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/10/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/11/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/12/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/13/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/14/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/15/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/16/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/17/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/18/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/19/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/20/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/21/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/22/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/23/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/24/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/25/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/26/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/27/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/28/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/29/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/30/2021,,,,
MDV,Asia,Maldives,543620,1454.433,1/31/2021,,,,
MDV,Asia,Maldives,543620,1454.433,2/1/2021,,,,
MDV,Asia,Maldives,543620,1454.433,2/2/2021,880,880,,
MDV,Asia,Maldives,543620,1454.433,2/3/2021,1578,1578,,698
MDV,Asia,Maldives,543620,1454.433,2/4/2021,3204,3204,,1626
MDV,Asia,Maldives,543620,1454.433,2/5/2021,4269,4269,,1065
MDV,Asia,Maldives,543620,1454.433,2/6/2021,6854,6854,,2585
MDV,Asia,Maldives,543620,1454.433,2/7/2021,9752,9752,,2898
MDV,Asia,Maldives,543620,1454.433,2/8/2021,12934,12934,,3182
MDV,Asia,Maldives,543620,1454.433,2/9/2021,16251,16251,,3317
MDV,Asia,Maldives,543620,1454.433,2/10/2021,20161,20161,,3910
